speaker_id,utterance,emotion,v,a,d,emo_evo,start,end
Ses02F_impro06_F014,Thanks.,sad,2.3333,1.6667,2.0,"[['sad'], ['sad'], ['neu'], ['sad']]",218.2176,219.4604
Ses02F_impro07_M000,"So, how's it going?",neu,4.0,3.5,3.5,"[['neu'], ['hap'], ['neu']]",6.7677,9.5033
Ses02F_impro07_F000,"It's going really well.  Um, I received something in the mail today.",xxx,4.0,3.5,4.5,"[['exc'], ['hap'], ['exc', 'hap'], ['exc']]",9.1738,13.9432
Ses02F_impro07_M001,"Oh, you got what?  Where?",exc,3.5,3.0,3.5,"[['exc'], ['sur'], ['exc']]",13.9746,16.8885
Ses02F_impro07_F001,I got into U.S.C.,exc,5.0,4.0,4.0,"[['exc'], ['exc'], ['exc'], ['exc', 'hap']]",17.275,19.55
Ses02F_impro07_M002,"Oh, no way.",exc,5.0,3.5,4.0,"[['exc'], ['sur'], ['exc']]",19.04,20.87
Ses02F_impro07_F002,"Yeah, I'm so excited.  So I'm gonna say--",exc,4.5,4.0,4.5,"[['exc'], ['exc'], ['exc'], ['exc']]",20.46,22.93
Ses02F_impro07_M003,Are you gonna go? you gonna-,exc,3.0,3.5,3.0,"[['exc'], ['sur'], ['exc']]",21.85,23.51
Ses02F_impro07_F003,"Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.",exc,4.0,4.0,4.5,"[['exc'], ['exc'], ['exc'], ['hap']]",22.94,28.74
Ses02F_impro07_F004,So--,exc,4.0,3.5,3.0,"[['exc'], ['exc'], ['exc'], ['exc']]",28.75,29.95
Ses02F_impro07_M004,"Wow, that's...",exc,4.0,3.0,3.5,"[['exc'], ['sur'], ['exc']]",28.17,29.59
Ses02F_impro07_M005,"...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know",exc,5.0,4.0,4.5,"[['exc'], ['exc'], ['exc']]",29.61,35.0773
Ses02F_impro07_F005,"Yeah, I know.",exc,4.0,3.5,3.0,"[['exc'], ['exc'], ['exc'], ['exc']]",29.97,31.0789
Ses02F_impro07_F006,Absolutely. I'm so excited.,exc,5.0,4.0,3.5,"[['exc'], ['exc'], ['exc'], ['exc']]",31.0983,33.0
Ses02F_impro07_F007,"I know.  I know. And we'll all get to hang out.  And I'm--even though we'll be at like at different parts of the city, we can still, like...",exc,4.5,4.0,4.0,"[['exc'], ['exc'], ['exc', 'hap'], ['exc']]",34.45,40.6076
Ses02F_impro07_F008,"...hang out and, like, have our different lives--And meet each other's friends and stuff.  So, I'm just so glad 'cause they have such a good school",exc,4.5,4.0,4.5,"[['exc'], ['exc'], ['exc'], ['hap']]",40.63,48.35
Ses02F_impro07_M006,"Yeah, no, definitely--It's gonna..",exc,3.5,3.0,3.5,"[['exc'], ['exc'], ['exc']]",40.69,43.58
Ses02F_impro07_M007,Yeah.,exc,3.5,3.0,3.0,"[['exc'], ['exc'], ['exc']]",44.6,45.82
Ses02F_impro07_F009,"and like-- The football team--And like all the-...you- what I mean, like...",exc,4.0,4.5,4.5,"[['exc'], ['exc'], ['exc'], ['exc']]",48.37,52.63
Ses02F_impro07_M008,Yeah,exc,4.0,3.0,4.0,"[['exc'], ['exc'], ['exc']]",50.09,51.41
Ses02F_impro07_M009,Fight on.,exc,3.5,2.5,3.0,"[['exc'], ['hap'], ['exc']]",51.47,52.61
Ses02F_impro07_F010,"You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.",exc,3.5,4.0,4.5,"[['exc'], ['exc'], ['exc'], ['hap']]",52.63,57.8
Ses02F_impro07_F011,"And you know what, you know what I mean, like it's recognizable rather than just being like I went some random school. It's like people really know what you...",exc,4.0,4.0,4.5,"[['exc'], ['exc'], ['exc'], ['hap']]",57.81,65.93
Ses02F_impro07_M010,[LAUGHTER],exc,4.5,3.5,4.0,"[['exc'], ['hap'], ['exc']]",57.45,60.57
Ses02F_impro07_M011,Wow. That's cool.,exc,4.0,2.5,3.0,"[['exc'], ['exc'], ['exc']]",63.143,64.9973
Ses02F_impro07_F012,"...like, they feel like--I feel like it's going to be so like accomplished.  Do you know what I mean?",exc,4.0,3.0,4.0,"[['exc'], ['exc'], ['exc'], ['neu']]",65.94,71.19
Ses02F_impro07_F013,Like it has some prestige. so,exc,4.0,3.5,3.5,"[['exc'], ['exc'], ['exc'], ['hap']]",71.2,74.5
Ses02F_impro07_M012,Yeah. Hey. Prestigious school.,xxx,4.0,3.0,3.5,"[['exc'], ['hap'], ['neu']]",71.3699,74.5199
Ses02F_impro07_M013,"So, what, do you have to send in your deposit now?  Or what you-?",xxx,3.0,3.5,4.0,"[['exc'], ['hap'], ['neu']]",74.5199,78.25
Ses02F_impro07_F014,"Yeah, I mean there's all the money stuff and my mom's helping me with the financial aid and stuff.  But, it'll be fine--",exc,3.0,3.5,4.0,"[['exc'], ['hap'], ['exc'], ['neu']]",77.31,83.57
Ses02F_impro07_F015,"Like, now that I'm accepted, it's just, like, such a huge load off my mind.",exc,4.0,3.5,4.5,"[['exc'], ['hap'], ['exc'], ['hap']]",83.58,87.53
Ses02F_impro07_M014,That's great.,xxx,3.5,2.5,3.5,"[['exc'], ['hap'], ['neu']]",82.88,84.21
Ses02F_impro07_F016,I don't mind worrying about all the paperwork.  You know--,exc,3.5,3.0,4.0,"[['exc'], ['hap'], ['exc'], ['hap']]",87.54,89.98
Ses02F_impro07_M015,Yeah.,xxx,3.5,2.5,2.5,"[['exc'], ['hap'], ['neu']]",88.3886,89.52
Ses02F_impro07_M016,So...,neu,3.5,2.5,2.0,"[['exc'], ['neu'], ['neu']]",90.02,91.12
Ses02F_impro07_F017,"Because, I don't have to like make that decision anymore.  I don't have to try and decide, like, what the bad school I'm going to go to is. you know",exc,3.5,3.0,4.0,"[['exc'], ['hap'], ['exc'], ['hap']]",90.0,96.9445
Ses02F_impro07_M017,"Right.  Right.  Right. Oh, man, then you're going to have to do orientation, I guess.",exc,4.0,3.5,4.0,"[['exc'], ['exc'], ['neu']]",95.59,101.15
Ses02F_impro07_F018,"I know. I know.  I think you go and you like stay for a couple of days and you meet people and--And they'll give you like a tour--And show you everything.  Oh, man, I'm just so--I'm so excited.",exc,4.5,4.0,4.5,"[['exc'], ['exc'], ['exc', 'hap'], ['exc']]",100.0166,111.3549
Ses02F_impro07_M018,That'll be awesome.,hap,4.0,2.5,3.5,"[['hap'], ['hap'], ['neu']]",108.7087,110.3028
Ses02F_impro07_M019,"I mean because you went to the campus before, right?",hap,4.0,3.0,3.0,"[['hap'], ['hap'], ['neu']]",110.3312,112.55
Ses02F_impro07_F019,"Yeah, oh totally.  It's a beautiful campus.  It's gonna be really nice.  Um, and everyone is friendly and like there's ivy on all the walls.  Oh, it's just so--it's so like collegiate.",exc,4.0,3.0,4.0,"[['exc'], ['exc'], ['exc'], ['exc']]",111.95,121.29
Ses02F_impro07_F020,"You know what I mean?  Like, it's like exactly what I want.",exc,4.0,3.5,3.5,"[['exc'], ['exc'], ['exc'], ['hap']]",121.3,123.8909
Ses02F_impro07_M020,So what're you--what're you gonna do there?  Have you decided?  Thought about it?,xxx,4.0,3.0,3.5,"[['exc'], ['hap'], ['neu']]",123.1375,127.2904
Ses02F_impro07_F021,"Well, you know, I've thought about it but they have so many things that I might--Like try some things out first...",exc,4.0,3.0,3.5,"[['exc'], ['exc'], ['exc'], ['neu']]",125.8858,133.4
Ses02F_impro07_M021,"I know.  I mean, it's good all around.",xxx,4.0,2.5,3.0,"[['exc'], ['hap'], ['neu']]",130.0139,132.6988
Ses02F_impro07_F022,"...because also on the list of their, um, like G.E.'s or whatever, you have a lot of choices within every single one.  So you can, like, try things out and not just be like, oh, I have to take math, oh, I have to take this.  You know what I mean?",exc,3.5,3.5,4.0,"[['exc'], ['hap'], ['exc'], ['neu']]",133.42,144.7518
Ses02F_impro07_F023,"So, um, so I don't know.",exc,4.0,3.0,2.5,"[['exc'], ['hap'], ['exc'], ['neu']]",144.76,146.45
Ses02F_impro07_M022,[LAUGHTER],xxx,4.0,3.0,2.5,"[['exc'], ['hap'], ['neu']]",143.7874,145.6256
Ses02F_impro07_F024,I mean I'm gonna take a bunch of stuff and see.,exc,4.0,3.0,3.5,"[['exc'], ['hap'], ['exc'], ['hap']]",146.47,148.65
Ses02F_impro07_M023,Oh man.,exc,4.0,2.5,2.5,"[['exc'], ['exc'], ['neu']]",148.7694,150.1409
Ses02F_impro07_F025,"I- They have like--they just have so many like prestigious like this school is top ten and like the departments within it, you know what I mean.",exc,4.0,4.0,4.0,"[['exc'], ['hap'], ['exc'], ['hap']]",148.67,156.3102
Ses02F_impro07_M024,I always see people walking around with like U.S.C stuff on--,xxx,4.0,4.0,4.0,"[['exc'], ['hap'], ['neu']]",156.3531,159.9725
Ses02F_impro07_F026,"I know, I get to be one of those now--I'll like walk around and be like a U.S.C..  You know what I mean.",exc,4.5,4.5,4.5,"[['exc'], ['exc'], ['exc', 'hap'], ['exc']]",159.7568,165.88
Ses02F_impro07_M025,You know is like.,xxx,4.0,3.0,3.0,"[['exc'], ['hap'], ['neu']]",159.9725,160.88
Ses02F_impro07_M026,I know.,xxx,4.0,3.5,4.0,"[['exc'], ['hap'], ['neu']]",160.8997,162.21
Ses02F_impro07_M027,Ahh. Yeah. [GARBAGE],exc,4.0,3.0,3.0,"[['exc'], ['hap'], ['exc']]",163.24,164.93
Ses02F_impro07_M028,"You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.",exc,4.0,4.0,4.0,"[['exc'], ['hap'], ['exc']]",165.5326,173.6674
Ses02F_impro07_F027,And you'll be like...,exc,4.0,4.0,3.5,"[['exc'], ['hap'], ['exc'], ['oth']]",166.96,168.26
Ses02F_impro07_F028,"Student. I'm a student. Yes I am, Thank you very much.",exc,4.0,4.0,3.5,"[['exc'], ['hap'], ['exc'], ['oth']]",168.29,172.3
Ses02F_impro07_F029,[BREATHING],exc,4.0,2.5,2.0,"[['exc'], ['exc'], ['exc'], ['neu']]",172.53,173.6
Ses02F_impro07_M029,A U.S.C. graduate now. You're set.,exc,4.0,4.0,4.0,"[['exc'], ['exc'], ['neu']]",173.7,178.786
Ses02F_impro07_F030,I know.  I'm excited.,exc,5.0,4.5,4.0,"[['exc'], ['exc'], ['exc'], ['exc']]",173.8219,175.6762
Ses02F_impro07_F031,"Well, that'll take a while. [GARBAGE]",exc,4.0,3.0,3.0,"[['exc'], ['hap'], ['exc'], ['hap']]",177.15,179.84
Ses02F_impro07_M030,"I know, that's a ways down the road. That's cool.",xxx,4.0,3.5,4.0,"[['exc'], ['hap'], ['neu']]",179.54,183.499
Ses02F_impro07_F032,That's going to be a lot of work.,exc,3.5,3.5,3.0,"[['exc'], ['hap'], ['exc'], ['neu']]",180.3892,182.3015
Ses02F_impro07_F033,"But, it'll be fine, I mean.  I'm so excited. It's going to be so fun.",exc,3.5,2.5,3.5,"[['exc'], ['exc'], ['exc'], ['exc']]",182.31,186.7475
Ses02F_impro07_M031,In LA. Oh man.,xxx,4.0,2.5,3.5,"[['exc'], ['hap'], ['neu']]",185.0531,187.1315
Ses02F_impro07_F034,"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",exc,3.5,3.5,3.0,"[['exc'], ['hap'], ['exc'], ['hap']]",187.1942,193.4503
Ses02F_impro07_M032,So much.,xxx,3.5,2.5,2.5,"[['exc'], ['hap'], ['neu']]",188.31,189.62
Ses02F_impro07_M033,"But it's LA, you know, everything.",xxx,3.5,3.0,3.0,"[['exc'], ['hap'], ['neu']]",190.01,192.45
Ses02F_impro07_M034,You're getting close to the beach.  I mean geez.,exc,4.0,3.5,3.5,"[['exc'], ['exc'], ['neu']]",192.5002,195.3199
Ses02F_impro07_F035,I know. I know. So fun.  I can't wait.,exc,4.5,4.5,4.0,"[['exc'], ['exc'], ['exc'], ['exc']]",195.3825,199.0482
Ses02F_impro07_M035,"Cool.  Well give me a call, you know when--You get in town. definitely Awesome.",xxx,4.0,3.0,3.5,"[['exc'], ['hap'], ['neu']]",198.3914,203.6839
Ses02F_impro07_F036,I will. I will. Thank you.,exc,4.0,4.5,4.0,"[['exc'], ['exc'], ['exc'], ['exc']]",200.2705,202.51
Ses02F_impro07_F037,Thanks.,exc,4.0,3.0,4.0,"[['exc'], ['exc'], ['exc'], ['neu']]",202.57,204.21
Ses02F_script01_3_F000,You're the only one I know who loves his parents.,xxx,4.0,3.0,3.0,"[['exc'], ['hap'], ['neu']]",6.63,9.54
Ses02F_script01_3_M000,"I know, it went out of style, didn't it?",xxx,3.5,3.0,3.0,"[['exc'], ['hap'], ['neu']]",9.44,12.17
Ses02F_script01_3_F001,It's all right.  It's a good thing.,xxx,4.0,3.0,3.0,"[['exc'], ['hap'], ['neu']]",12.12,14.1
Ses02F_script01_3_F002,"You know, it's lovely here, the air is sweet.",xxx,4.0,2.5,3.5,"[['exc'], ['hap'], ['neu']]",14.91,18.46
Ses02F_script01_3_M001,You're not sorry you came?,neu,3.5,2.5,2.5,"[['fea'], ['neu'], ['neu']]",19.38,21.03
Ses02F_script01_3_F003,"No, not sorry.  Um, but, I'm- I'm not gonna stay.",xxx,3.5,2.5,3.0,"[['exc'], ['hap'], ['neu']]",21.09,26.81
Ses02F_script01_3_M002,Why?,xxx,2.5,2.0,2.5,"[['fea'], ['sur'], ['sad']]",27.39,28.52
Ses02F_script01_3_F004,"Well, for one thing, your mother as much as told me to go.",xxx,3.0,3.0,3.0,"[['fru'], ['sad'], ['neu']]",28.64,32.7638
Ses02F_script01_3_M003,Oh.,xxx,2.0,2.0,2.5,"[['fea'], ['sad'], ['neu']]",32.55,33.47
Ses02F_script01_3_F005,"You saw that.  I mean and then, well, you've been kind of, um--",xxx,3.0,3.0,2.0,"[['fru'], ['sad'], ['neu']]",33.42,40.86
Ses02F_script01_3_M004,What?,xxx,2.5,2.5,3.0,"[['fea'], ['sur'], ['neu']]",40.95,41.89
Ses02F_script01_3_F006,"Well, kind of embarrassed ever since I got here.",xxx,3.5,2.5,2.5,"[['fru'], ['sad'], ['neu']]",41.95,46.29
Ses02F_script01_3_M005,"The trouble is, I planned on sort of sneaking up on you over a period of a week or so.  But, they take it for granted that we're all set.",xxx,3.5,3.5,3.5,"[['fru'], ['sad'], ['exc']]",47.97,57.11
Ses02F_script01_3_F007,"I knew they would, your mother anyway.",xxx,4.0,3.0,3.0,"[['fru'], ['sad'], ['neu']]",56.4918,58.79
Ses02F_script01_3_F008,"Well,",xxx,3.0,2.5,2.5,"[['fru'], ['sad'], ['neu']]",60.83,61.5
Ses02F_script01_3_F009,"from her point of view, why else would I come?",sad,3.0,3.0,3.5,"[['fru', 'sad'], ['sad'], ['neu']]",61.54,64.12
Ses02F_script01_3_M006,"Oh.  Would you want to?  I guess you know, this is why I asked you to come.",xxx,3.0,3.0,3.0,"[['exc'], ['sad'], ['neu']]",64.1368,71.7
Ses02F_script01_3_F010,I--I guess this is why I came.,xxx,4.0,3.0,2.0,"[['exc'], ['hap'], ['exc', 'hap']]",73.59,78.04
Ses02F_script01_3_M007,"Anne, I love you.  I love you a great deal.  I love you.",xxx,4.0,3.5,4.5,"[['exc'], ['hap'], ['exc', 'hap']]",80.35,87.67
Ses02F_script01_3_M008,I have no imagination.  That's all I know to tell you.,xxx,4.0,4.0,4.0,"[['exc'], ['hap'], ['exc', 'hap']]",87.94,90.85
Ses02F_script01_3_M009,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,xxx,4.0,4.0,4.5,"[['exc'], ['hap'], ['exc', 'hap']]",91.32,99.9
Ses02F_script01_3_M010,"You feel it's wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.",exc,3.0,3.0,4.0,"[['exc'], ['sad'], ['exc', 'hap']]",100.4,109.93
Ses02F_script01_3_F011,"Oh, Chris, I've been ready for a long, long time.",xxx,4.0,3.5,4.0,"[['exc'], ['hap'], ['exc', 'hap']]",109.14,112.32
Ses02F_script01_3_M011,And he's gone forever.  You're sure?,xxx,3.5,2.5,3.5,"[['exc'], ['neu'], ['hap']]",111.96,114.49
Ses02F_script01_3_F012,I almost got married two years ago.,hap,3.5,2.5,2.5,"[['exc'], ['hap'], ['hap']]",115.79,118.542
Ses02F_script01_3_M012,Why didn't you?,xxx,2.5,2.5,3.0,"[['exc'], ['sur'], ['hap']]",119.1197,120.31
Ses02F_script01_3_F013,You started to write me and--,hap,4.0,3.0,2.5,"[['exc'], ['hap'], ['hap']]",121.03,123.45
Ses02F_script01_3_M013,You felt something that far back?,xxx,3.5,3.0,3.5,"[['exc'], ['sur'], ['hap']]",123.26,124.9846
Ses02F_script01_3_F014,Every day since.,hap,4.5,3.0,3.5,"[['exc'], ['hap'], ['hap']]",124.82,126.7
Ses02F_script01_3_M014,"Anne, why didn't you let me know?",xxx,4.0,3.0,3.5,"[['exc'], ['sur'], ['hap']]",127.0,129.05
Ses02F_script01_3_F015,"Well, I was waiting for you.  I mean, till then you never wrote and when you did, I mean, what did you say?  You can sure be ambiguous sometimes.",xxx,4.0,4.0,3.5,"[['exc'], ['hap'], ['exc', 'hap']]",129.02,138.1
Ses02F_script01_3_M015,"Give me a kiss, Anne.  Give me a-",xxx,4.0,4.0,4.5,"[['exc'], ['hap'], ['exc', 'hap']]",138.31,140.69
Ses02F_script01_3_M016,"oh God, I kissed you.  I kissed Annie.  How long--how long I've been waiting to kiss you.",xxx,5.0,4.5,4.5,"[['exc'], ['hap'], ['exc', 'hap']]",140.94,146.88
Ses02F_script01_3_F016,I will never forgive you.  Why did you wait all these years?  All I did was sit and wonder if I was crazy for thinking of you.,hap,4.5,5.0,4.5,"[['exc'], ['hap'], ['hap']]",146.24,154.84
Ses02F_script01_3_M017,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy.",xxx,4.5,3.5,4.5,"[['exc'], ['hap'], ['exc', 'hap']]",154.11,157.83
Ses02F_script01_3_F017,Not like that you're not.,xxx,3.5,2.5,3.5,"[['fru'], ['hap'], ['neu']]",157.59,159.21
Ses02F_script01_3_M018,I kissed you.,xxx,3.0,2.5,2.0,"[['exc'], ['sur'], ['oth']]",159.11,160.4
Ses02F_script01_3_F018,"Like Larry's brother.  Do it like you, Chris.  What is it?",xxx,3.0,3.5,3.0,"[['exc', 'fru'], ['hap'], ['oth']]",160.15,166.74
Ses02F_script01_3_M019,Let's drive someplace.  I want to be alone with you.,xxx,3.0,2.5,3.5,"[['exc'], ['hap'], ['sad']]",167.69,170.49
Ses02F_script01_3_F019,"No.  What is it, your mother?",xxx,2.5,2.5,3.5,"[['exc'], ['sad'], ['oth']]",169.81,173.32
Ses02F_script01_3_M020,No.  Nothing like that.,sad,2.0,2.5,3.5,"[['fru', 'sad'], ['sad'], ['sad']]",173.5779,176.7
Ses02F_script01_3_F020,"Then, what's wrong?  I mean, even in your letters there was some--something ashamed.",sad,2.5,2.0,3.5,"[['fea'], ['sad'], ['sad', 'oth']]",176.8257,185.92
Ses02F_script01_3_M021,"Yeah, I suppose I have been.  But it's going from me.",sad,3.0,2.0,3.5,"[['sad'], ['sad'], ['sad']]",186.58,191.15
Ses02F_script01_3_F021,You've gotta tell me.,sad,3.0,3.5,3.5,"[['sad'], ['sad'], ['oth']]",191.13,193.3241
Ses02F_script01_3_M022,I don't know how to start.,sad,2.0,2.5,3.5,"[['sad', 'ang'], ['sad'], ['sad']]",193.87,196.2
Ses02F_script01_3_F022,It wouldn't work this way.,sad,2.0,2.0,3.0,"[['sad'], ['sad'], ['oth']]",196.69,198.64
Ses02F_script01_3_M023,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",sad,2.5,2.5,3.5,"[['sad'], ['sad'], ['sad', 'oth']]",200.09,207.24
Ses02F_script01_3_F023,"Yeah, sure.",sad,3.5,2.0,2.5,"[['sad'], ['sad'], ['neu']]",206.99,208.41
Ses02F_script01_3_M024,"Well, I lost them.",sad,2.0,2.5,3.0,"[['sad'], ['sad'], ['sad']]",209.23,211.38
Ses02F_script01_3_F024,How many?,sad,3.0,2.5,2.5,"[['sad'], ['sad'], ['neu']]",211.6,213.3
Ses02F_script01_3_M025,Just about all.,sad,2.0,2.0,3.0,"[['sad'], ['sad'], ['sad']]",214.07,215.64
Ses02F_script01_3_F025,"Oh, gee.",sad,2.0,2.0,3.0,"[['sad'], ['sad'], ['sad']]",215.8937,217.6679
Ses02F_script01_3_M026,It takes some time for a guy to toss that off.  'Cause they weren't just men.,sad,2.5,3.0,4.0,"[['sad'], ['sad'], ['sad']]",218.09,223.28
Ses02F_script01_3_M027,"For instance, one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but that's the kind of guys I had.",sad,3.0,3.5,4.0,"[['sad'], ['sad'], ['sad']]",224.16,238.3
Ses02F_script01_3_M028,"They didn't die, they killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.",sad,2.0,3.0,4.0,"[['fru', 'sad'], ['sad'], ['sad']]",238.37,247.36
Ses02F_script01_3_M029,"I got this idea watching them go down.  Everything was being destroyed, see, but it seemed that there was one new thing being made.  A sort of responsibility.  Man for man.",sad,3.0,3.5,5.0,"[['sad'], ['sad'], ['sad']]",247.94,261.65
Ses02F_script01_3_M030,"You know what I mean?  To show that, to bring that onto the Earth again, like some kind of monument and everyone would feel it standing behind him and it would make a difference to him.",sad,3.0,4.0,5.0,"[['fru'], ['sad'], ['sad']]",261.69,273.34
Ses02F_script01_3_M031,Then I came back and it was incredible.  There was no meaning in it here.  The whole thing to them seemed like sort of a bus accident.  I went to work with Dad and that rat race again.,sad,2.0,3.0,4.5,"[['fru'], ['sad'], ['sad']]",274.75,290.06
Ses02F_script01_3_M032,"And I felt what you said, ashamed somehow 'cause nobody was changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",sad,2.0,3.0,4.5,"[['fru', 'dis'], ['sad'], ['sad']]",290.35,307.67
Ses02F_script01_3_M033,"I mean, you can take those things out of a war, but when you drive that car, you've gotta know that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",sad,3.0,3.0,4.5,"[['sad', 'dis'], ['sad'], ['sad']]",308.71,320.45
Ses02F_script01_3_M034,Because otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of it.  And I guess that included you.,sad,2.0,3.0,4.5,"[['sad', 'dis'], ['sad'], ['sad']]",320.83,330.73
Ses02F_script01_3_F026,You still feel that way?,sad,2.5,2.0,2.5,"[['sad'], ['sad'], ['neu']]",331.43,333.69
Ses02F_script01_3_M035,I want you now Annie.,xxx,3.0,2.5,3.5,"[['exc'], ['sad'], ['hap']]",334.61,336.6
Ses02F_script01_3_F027,"'Cause you mustn't feel that way.  Because you have a right to everything that you have.  Do you understand that?  Everything, Chris, and me too.",xxx,3.0,3.5,3.5,"[['exc'], ['sad'], ['fru']]",336.91,344.54
Ses02F_script01_3_F028,"I mean, and your money, there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that.",xxx,3.0,4.0,4.5,"[['exc'], ['sad'], ['fru']]",344.6,353.22
