speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'A',A,b'Bye. /',A,,fc,fc,fc,fc,fc,fc,AllMatch,NotConMatch,NotMatch
b'B',B,"b'<TV> {F Uh, } {D well } what would you say your opinion is on gun control? /'",B,,qw,qh,qw,qo,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b""{D Well, } I don't know.  /""",A,,h,h,h,h,h,h,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[ I've, + I've ] had mixed emotions, I guess, when I listen to, {F uh, } the radio [ and, + and ] watch T V about the different, {F uh, } things that are happening.  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{F Uh, } I'm against it  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but } on the same token, {F uh, } I went out and purchased a gun just because I wanted the right to do that <laughter>. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'#  (( Ye-, ))  # -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'# {C So } # [ I, + I ] have a rifle in the house.  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{F Uh, } the ammunition is probably so old I'm afraid to use it.  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C But, } {F uh, } I bought it for target practicing [ and, + {F uh, } and ] also because I wanted a weapon.  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Uh, } how do you feel about it? /'",A,,qo,qo,qo,qo,qw,qo,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b""{D Well, } I think, {F uh, } down here in Texas they don't have a waiting period on handguns. /""",B,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,b'{F Huh. } /',A,,%,b,%,b,%,%,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b'{C And, } I think they need that.  /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Uh, } {C and } [ I do have a, + I have a ] pistol.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""It's a little twenty-two  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C and } I have a twenty-two or a twelve gauge shotgun. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C An-, } {D you know, } I do like to have my guns. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# <Laughter>. #',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""# {F Uh, } I # don't know if I'll ever use it, {D you know. }  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{C And } like you, my bullets to my little pistol's probably, {F uh, } about three years old <sniffing> <child>.  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{F Uh, } my gun hasn't been shot in a year or two. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'<Swallowing> {C But, } {F uh, } I like to have them [ where + ] <child_crying> handy. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{D Well, } [ up, + {F uh, } up  ] in New England where I'm from, {F uh, } you had to get a permit before you could buy any [ [ amu-, + am-,  ] + ammunition.  ]  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'{C And } I thought that was really good.  /',A,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'{C And } I think if they, {F uh, } -/'",A,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'<Child_talking>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b'takes two weeks for that system to process, {F uh, } your request [ for, + ] {F uh, } not as a gun permit [ but, + {F uh, } but ] to buy ammunition.  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'You have to get a permit from the police station in your local area to do that. /',A,,sd,ad,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""<Child_talking> I've never heard of anything like that. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah. {F Uh, } /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Child_talking> That would be nice.  /',B,,sv,ba,sv,ba,ba,ba,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'# {C But, } #'",B,,sd,sd,sv,%,%,%,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'A',A,b'# <Snorting>. #',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,b'the criminals that are going to get their guns # one # --',B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'[ [ # I # -- +',A,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'I think, {D you know, } one of the things [ [ that, + that, ] + that ] needs to happen is, {F uh, } [ to, + to ] stop the impulse buyer from, {F uh, } buying it quickly [ and, + and, ] {F uh, }'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'</Child_crying>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C But } if someone's really determined [ to, + to  ] pick up a firearm <inhaling> you can pick it up any place.  /""",A,,sv,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'# Yeah  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'<child>. #',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,b'# {C And } # you can get them really cheap. /',A,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'I know  /',B,,sd,aa,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'[ I, + I ] had a waiting period on my pistol because I was down in, {F uh, } Tennessee.'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C and, } {F uh, } we bought it there.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'# {C And, } # -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'# How # long was the waiting period out there? /',A,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'B',B,b'About nine days. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'{F Huh. }  /',A,,%,b,%,%,%,%,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""That wasn't [ too, + too ] bad. /""",A,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'No.  /',B,,nn,nn,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'B',B,b'No <child_crying>. /',B,,nn,nn,aa,b^m,aa,aa,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'A',A,"b""{C Because } [ if, + if ] you're going to go buy something, {F uh, } {F uh, } of that nature, I think [ you, + you're ] going to have some idea as to what you're going to do with it.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""You're not going to react that quickly.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""In other words, {D you know, } you don't have a need to go buy a gun to go shoot it the next day. /""",A,,sd,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'Th-, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'somebody wants to do that, - /'",B,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'[ [ I, + I, ] + at times I ] think they ought to have a waiting period on all firearms. /'",B,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I do too.  {F Uh, } because <laughter> it doesn't make any difference, {F uh, } {F uh, } whether it's a pistol or a shotgun, I suppose.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'They both # do the same kind of job. # /',A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'# <Dishes> A shotgun hurts worse # than a pistol does. /',B,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'{F Uh, } yeah.  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'I suppose.  /',A,,sv,sd,sv,sd,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'A',A,b'I never got shot with either one.  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C But } I don't know, {F uh, }  /""",A,,h,h,h,h,h,h,AllMatch,NotConMatch,NotMatch
b'A',A,b'I think you could recover from a pistol but not from a shotgun <laughter>. /',A,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'No,  /'",B,,nn,nn,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""a shotgun's got too much of a spread.   /""",B,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'# {C Or } at # --',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# Yeah. # /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{F Uh, } it's, {D you know, } - /""",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'you have a little, {F uh, } thing [ on the [ bo-, + bottom ] of th-, + on top of the barrel ] --'",B,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'you can make it either tight or <laughter> as loose as loose can get. /',B,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,b'Oh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C And } the spread changes. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{F Uh, } <throat_clearing> I've got a manual single shot  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C and } I guess it doesn't have [ any, + any  ] automatic features to it.  /""",A,,sv,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'The further away I get, [ the, + the,  ] {F uh, } wider the shot gets --'",A,,sd,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'<Child_talking> Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C And } the closer that I get, the tighter that it gets.  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""It's got a hell of a kick to it. /""",A,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'My husband had [ a, + {F uh, } a ] police gun at one time.   /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C And } I shot <child_crying> that thing one time.  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Almost knocked me down. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# <Laughter>. #',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'# {C And } it just (( a li-, )) - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'# [ I don-, + I forget, ]  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'I think it was a three fifty-seven.  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I'm not sure. /""",B,,sd,no,sd,h,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Do you belong to a gun club or you? -/',A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,b'He belonged to one awhile back.  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Uh, } since we moved, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""we've only been here in Texas for about a year </dishes> -- /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""-- {C and, } {F uh, } we can't even find a place to shoot.  # Just for # --""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# No kidding. # /',A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I'd love to get used to that shotgun.  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'We traded his pistol for that shotgun. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{F Huh. } {D Well } [ the, + the, ] {F uh, } clubs that we've got around here are kind of expensive  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C but, } {F uh, } it's well worth it.  /""",A,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'You can go down and shoot up against a sand bag and some targets and have, {F uh, } competition.  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{F Uh, } I've never really joined a club because I haven't got the time.  Not because I haven't got the desire.  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{F Uh, } there's an annual membership fee, {F uh, } [ that's, + that's ] fairly high.  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C Plus } there's [ ini-, + an initiation ] fee that you have to pay because of first time, {F uh, } {F uh, } member. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Child>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,b'{C So } the whole process can cost you a hundred fifty dollars to join the club.  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C Plus } you have to pay for [ the, + the ] ammunition in any tournaments that you would join in. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{D Well, } that's what my husband, - /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""when he was in that gun club where he was doing that  <noise> <<can't tell if it's a cough or something was hit>>. - /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'It, {D you know, } - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'he went mostly just to, {F uh, } shoot at paper targets. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Uh, } {C but, } {D you know, } they used speed and accuracy and all that. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'I think [ that, + that ] the gun clubs serve a useful purpose.  /'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""In fact, I'd like to see somehow they tie the legislation into not only  when you buy a weapon you have to, {F uh, } show that you've gone to school or gone to some class to know how to handle that weapon. -/""",A,,sd,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b""That's a good, - /""",B,,sv,ba,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""I've never thought of that. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# <Laughter>. #',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""# That's # a good point. /""",B,,sv,ba,sv,sv,ba,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'{C And, } {D you know, } [ it, + it, ] - /'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""even after you wait your nine days, if you don't know how to handle it, it's just like putting someone in an automobile that doesn't know how to drive.  /""",A,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'{C And } you give him a license because he waited nine days. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""That's, - /""",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C and, } <<pause>> yeah. /'",B,,%,b,%,%,b,%,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'[ He could, + he could ] not only, {F uh, } {F uh, } shoot himself.  /'",A,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'[ He could, + he could, ] {F uh, } mishandle a weapon.  Leave it at home and let a child get at it. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'It, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{D well } [ we, + {F uh, } we ] was living on a navy base down in Memphis  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C and, } {F uh, } this one guy decided to play, {F uh, } lonesome cowboy or something.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C And } he was twirling his gun around and shot himself in his foot. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Wow.  /',A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'A',A,b'He was fortunate.  /',A,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'[ He could, + <laughter> he could ] of hit something else # <laughter>. # /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'# <Laughter> # {D Well, } he went tumbling down the steps along with, {F uh, } shooting his foot almost off.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'He broke his leg and --',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Wow. /',A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'A',A,b'# <Laughter>. #',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I can't remember what [ the na-, + the term ] was going around.   /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'It was about four or five years ago. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# <Laughter>. #',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'# <Laughter> {C But. } #  {D Now, } I guess that would be a good idea <noise> </child>. /'",B,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'About, {F uh, } private citizens selling a weapons?  /'",A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,b'{D Like } if you wanted to sell your pistol to me.  /',A,,sd,ad,sd,sd,qy,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'How do you feel about that?  /',A,,qo,qo,qo,qo,qw,qo,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'Do you believe there ought to be legislation guiding the, {F uh, } buyer and the seller?  /'",A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,"b'[ {C And, } + {C or } ] do you believe that you ought to be able to sell your system, {F uh, }'",A,,qy,qy,qrr,qrr,qrr,qrr,AllNotMatch,ConMatch,NotMatch
b'B',B,b'<Squeak>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{F Uh, } that's a hard one because we did that.  /""",B,,sd,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,"b'{C But, } {F uh, } I think there ought to be some rule against it.  /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I'll, {F uh, } {D you know, } - /""",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b""the person who sells the gun ought to protect themselves because if that gun's registered to them and  somebody else uses that gun in something, the cops are going to come to you. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""# [ I-, + isn't ] # --""",A,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'# {F Uh, } # /'",B,,%,b,%,%,%,%,AllNotMatch,ConMatch,NotMatch
b'B',B,b'I have no idea.  /',B,,sd,no,h,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b""# I've only # --""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# {C Because } I # --',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{C and } I've kept it, # {D you # --""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Is it registered? /',A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'I-, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[ The, + {F uh, } the  ] rifle that I've got is not registered, /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Noise>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C and, } {F uh, } I don't know why I never registered it  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but } the, {F uh, } -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I don't think you have to register a shotgun <squeak>. /""",B,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""<Noise> {F Um, } [ I, + I  ] think [ it's, + it's  ] voluntary <rustling>.  /""",A,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'[ The, + {F uh, } the,  ] -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{D Well, } {D see, } {F uh, } my husband has a thing.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'If they go to, {F uh, } [ regulating, + {F uh, } <sniffing> all right, {F uh, } banning ] guns.  [ [ [ Pri-, + pri-, ] + pri-, ] + private ] [ cit-, + citizens ] -- - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- this, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,b'my kid is jumping on me.  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I can't hardly talk. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""My husband feels that they'll come and collect everybody's guns. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'I guess that could happen.  /',A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""It's just like [ the, + {F uh, } the ] social security system <noise>.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Once [ they, + {F uh, } they ] gave everybody a number  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C and } now they're making you, {F uh, } {F uh, } get one [ at, + at ] birth. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Clanging>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,b'# {C And } # --',A,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,b'# Yeah. # /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C And } if you try to do anything, {F uh, } like, {F uh, } not identify yourself to the government, they know who you are. /'",A,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,b'<Swallowing> Yeah.  /',B,,b,b,b,aa,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'And everything about you. /',B,,sd,sv,bf,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
